1.130879810047040190e-01,1.100148437921640888e-02,9.913131546385742579e-03,2.029986822791684520e-01,1.082468171198406118e-02,9.226645392075042904e-03,8.853724450337871477e-03,1.965836039170258953e-01,9.891853043786653921e-03,9.923491092846859971e-03,9.473456797815842795e-03,1.055625825035300530e-01,1.067889056410482006e-02,1.006012161930872062e-02,1.020178843761549749e-02,9.371238204380414119e-03,9.214174259429436589e-03,1.090374818457293636e-02,1.000625744396619818e-02,1.117615009228474163e-02,2.109835506158227458e-01,1.006276245963767628e-02
5.893568536376101591e-03,5.570377285542621286e-03,1.293652624337889023e-01,6.564967973624091790e-02,6.502258036690825201e-03,6.625815882890563786e-03,1.350535240328396003e-01,6.212773327639625059e-03,1.895594014390900306e-01,6.950710738207536467e-03,5.953311282503471330e-03,6.006933198988173919e-03,5.795115086349676529e-03,6.474136066296288898e-03,2.569239100047127078e-01,5.908605440944810980e-03,1.252012824740192376e-01,6.889990074813178572e-03,5.964753274327246405e-03,6.608089567454870569e-03,4.514270831957769951e-03,6.376231248326026842e-03
3.727921010702122274e-03,4.478489110440761131e-03,4.027971851514809166e-03,4.581687274178441321e-03,9.004203866659356292e-02,8.622170894353732573e-02,4.538513175347185652e-02,3.981180037590897371e-03,4.539813020204974681e-02,4.578810495555294541e-02,8.701767401650355171e-02,1.697343018293289429e-01,3.970490830960213095e-03,4.361570157861006762e-03,4.001304136710731943e-03,4.268761825989014769e-02,3.901845226904925978e-03,4.504340983921420807e-03,1.701086066818186526e-01,1.683602878876720998e-01,3.703775079694548999e-03,4.015821103100998372e-03
1.554362922441221428e-01,1.534897164554000978e-02,1.353139931121854003e-02,1.288515643305148187e-02,1.537967770152957880e-01,1.514219184641143467e-01,1.612424090766278323e-02,1.464238139985822237e-02,1.257995355118324450e-02,1.253690493580368083e-02,1.358109398414257540e-02,1.211918967451173189e-02,2.953429828005124658e-01,1.603997058219126803e-02,1.291369065749133939e-02,1.281547663509484576e-02,1.239568184261689333e-02,1.252382261989566474e-02,1.370493438794319688e-02,1.478974795922921755e-02,1.197139630024040592e-02,1.349801664828024009e-02
2.584676145824041024e-02,2.166439642790034953e-02,2.171557081488578039e-02,2.104040770471563015e-02,2.442393198833048978e-02,2.154683684809839336e-02,2.380834263413360297e-02,2.154043886472100169e-02,2.294455908943534433e-02,2.656953673623546966e-02,2.212065060423261745e-02,2.502719926460133526e-01,3.056676959555365211e-02,2.494169668655490599e-02,2.829608823603253082e-02,2.565151326285330935e-02,2.195743889915430583e-02,2.168841838240956679e-02,2.648876623356653803e-02,2.262035767900206704e-02,2.354136318436375608e-02,2.707541620235673352e-01
5.934058253501913772e-03,6.828961560421864009e-03,8.069173378707107658e-02,6.534215850732201167e-03,7.420643586151026705e-02,8.023092566640084577e-02,7.690113687251380614e-02,6.855840443031074698e-03,1.464123898547385061e-01,7.597587353309548375e-02,6.379029017054775597e-03,7.173372537363241486e-03,6.972681514756294552e-03,6.894197655727516034e-03,7.135621935413770725e-03,6.685666809177716850e-03,6.680948628875472452e-03,3.658802727984710734e-01,6.228919439217628709e-03,6.084413469426937747e-03,6.936758551454183866e-03,6.376545960043737173e-03
7.826922949736771912e-03,8.041811529486214694e-03,8.686243638249350682e-03,7.186028224816987629e-03,8.770852165193751895e-03,7.386959350981854057e-03,8.960953116603526114e-02,3.376767321970670643e-01,1.778841859260920644e-01,9.129517868938429037e-02,8.545625189224988205e-02,8.663582328813630717e-02,8.738316186863154603e-03,8.389989473454956270e-03,6.954901183920506741e-03,7.452597983079351472e-03,8.336013489130428625e-03,8.434235976465758941e-03,9.252055611582439554e-03,8.541115438246800126e-03,9.126282621365205266e-03,8.317971018461909477e-03
1.306635774315265813e-02,1.357386903287560211e-02,1.545022925012259074e-01,1.455591732617271539e-02,1.355291042840036861e-02,1.451498002904300956e-02,1.544712234869483752e-02,1.490375532761621484e-02,2.915349901127660126e-01,1.299963994969343881e-02,1.491269674765089044e-02,1.448514564984463085e-02,1.245760653478659823e-02,1.361737745501776300e-02,1.347060080287929701e-02,1.414046914937047185e-02,1.492952000625077068e-02,1.162293694495855970e-02,1.290677557255254237e-02,1.314347415851590054e-02,1.521942828171674866e-01,1.534672793613644781e-01
8.293948663937376897e-02,3.867352869354835354e-01,8.468796731726416227e-02,8.257917214556301233e-02,8.484787962801737526e-02,8.070865950115999055e-02,9.063850092357127186e-03,6.602248016658286527e-03,7.075331600391240004e-03,6.705410314811266655e-03,7.688684905427168453e-03,8.716676866176240046e-02,7.858697732526455718e-03,6.885132614544558875e-03,7.652149522360646508e-03,6.578006981904118734e-03,8.545267454351147471e-03,6.714791537425108224e-03,7.901985202992938689e-03,5.771481312107293316e-03,6.766388410364720420e-03,8.525353473153743020e-03
3.068997238469603484e-02,3.035546547682099403e-03,5.990107432867033260e-02,5.894961157573528482e-02,2.826819631022334592e-03,3.154354707783822275e-03,3.056309337465103540e-02,2.567241569462143727e-03,8.860673170416848154e-02,3.210081698335656014e-02,6.038245772201393524e-02,1.729714075673433327e-01,2.722015934811153771e-03,3.428134189795980502e-01,5.990335264085359934e-02,3.155217068780376277e-02,3.012986385776236960e-03,3.058019016692363132e-03,3.514210617130997596e-03,2.246296836207434082e-03,2.641454045062980368e-03,2.786946759478394452e-03
4.523151837339297460e-02,4.165747090739797126e-02,4.487179878731589744e-02,4.997096273640449365e-02,4.577996195383694789e-02,5.103709743363585294e-02,4.566836656343938039e-02,4.447791243941433964e-02,4.147220732706997232e-02,4.530338935958938551e-02,5.347972377625943158e-02,4.832558098871484603e-02,3.869550749655321920e-02,4.725990034003171858e-02,4.248773488484048483e-02,4.654906494479874035e-02,3.710880895504365534e-02,4.648591150255741711e-02,4.617714789736951375e-02,4.970059255403382059e-02,4.451695844145527742e-02,4.374238233684443755e-02
1.518437259437427356e-01,1.094376095378111167e-02,1.088392706255214733e-02,1.510005390012145003e-02,1.566880451353019899e-01,1.527105098402119221e-01,1.128555597502371027e-02,1.328521589927064532e-02,1.206505380204232585e-02,1.431448040587779240e-02,1.324372342388678743e-02,1.408859894344876434e-02,1.325402595635705692e-02,1.555031567567037309e-01,1.409707618009676394e-02,1.169041300615990958e-02,1.597238658923313959e-01,1.265949698097908714e-02,1.191280384567985559e-02,1.378519867147521769e-02,1.573916997774972570e-02,1.518214144720662385e-02
4.233615962629107971e-02,4.986388152811441210e-02,4.295958577167792447e-02,4.282107863880054571e-02,4.852599836057425869e-02,4.748010447268866813e-02,4.723499222861710783e-02,4.494031800516278680e-02,3.934607957843503506e-02,4.672316365346716044e-02,4.726370691535201202e-02,4.506906460417860194e-02,4.635483691802830264e-02,4.615956146431497709e-02,4.772400382145709774e-02,4.189656390271946640e-02,3.755930974819113310e-02,4.694497141683838526e-02,4.553763701635465261e-02,4.602746935695999075e-02,4.222027328063635010e-02,5.501123969114014162e-02
9.201398062864127314e-02,7.375113217442242144e-03,8.764086602042529817e-02,9.873667430077892604e-03,1.720869983824226401e-01,1.759083332818682233e-01,8.031169337681177620e-03,2.522346226522521606e-01,9.990646054669614917e-03,9.518320337697543793e-03,6.782000093159987371e-03,8.376327692331578603e-03,8.540620347935843834e-03,8.236672645555585121e-03,8.608051862263793597e-03,7.664456050298196210e-03,8.631187716722941647e-03,8.724515848492816333e-03,7.803638317187285879e-03,8.403130864831354074e-03,8.470230790653632269e-02,8.853373311506675808e-03
