7.919734381851754532e-03,7.885295255616873653e-03,8.269628101866011508e-03,6.790671011018198366e-03,8.198006081120813929e-03,7.909834079652339547e-03,7.440666494041701939e-03,6.505563559655600306e-03,9.594676192694143527e-03,7.292939302693057270e-03,9.158648418851905726e-02,3.342307218795866897e-01,8.933703634332389870e-03,1.712974948545097631e-01,1.744705836497139617e-01,9.133369420191578270e-02,8.942457558699072259e-03,7.591096887704183033e-03,8.907855627916665825e-03,9.239999985824025319e-03,7.585415832702110256e-03,8.073477238365942346e-03
2.605594378339108619e-02,2.220250189197435498e-02,2.420129979014557300e-02,2.660171972916725580e-01,2.623684879628787950e-02,2.408464657361199593e-02,2.245510335586444264e-02,2.654024849589587953e-01,2.215226559192788255e-02,2.561707522423163977e-02,2.338709362117854032e-02,2.370438238245669432e-02,2.214698808856854773e-02,2.232523512168209379e-02,2.432353935016129051e-02,2.146110053596903683e-02,2.346182131646472671e-02,2.245815369336738934e-02,2.477160674000606147e-02,2.142831711160664981e-02,2.409839745986479265e-02,2.200799732060758351e-02
7.159882505563303252e-03,8.764619191519966088e-03,7.245126114506832138e-03,8.321079510318844796e-03,7.966918913228182228e-03,8.126432728060167116e-03,7.482050240212879608e-03,7.601217352112228653e-03,7.086780734885356550e-03,7.875528835430524455e-02,1.576654243451665882e-01,2.405562874393228356e-01,7.232412621013429611e-03,7.950557124743446932e-03,7.985558302304721426e-03,8.453674515319083149e-02,6.365227227931759615e-03,7.726650290903943133e-03,2.314556486655481582e-01,8.320312542419630586e-02,8.762073210981229446e-03,8.050894549983611884e-03
2.617598979742115084e-01,2.407926125900056169e-02,2.489570644199779609e-02,2.537738698233729315e-02,2.215068745954287127e-02,2.445286561319870433e-02,2.461759473966205342e-02,2.422127670114783415e-02,2.142264681955945160e-02,2.299541305908787969e-02,2.403053424153394138e-02,2.057888874849061675e-02,2.137284447037526153e-02,2.686572094486933127e-01,2.353335731442912984e-02,2.222384508904997127e-02,2.582451715035372075e-02,2.291590676096490198e-02,1.974308319672071071e-02,2.670608161400964825e-02,2.584617874803210938e-02,2.259481616760068354e-02
9.265522459159373711e-03,7.049352187797056600e-03,7.733612857450947869e-03,8.798829833976436199e-02,9.086012994214191091e-03,7.208594088057089858e-03,1.695072003622058732e-01,8.350408613020597962e-03,2.637562146512206773e-01,7.777420781354156022e-03,7.962252920347002993e-03,8.373248891352635601e-03,7.808162852740736966e-03,7.719453309535505986e-03,2.547034646633855592e-01,8.231736819358098645e-03,8.689175394178901002e-02,8.358077219481186912e-03,8.291970097029222400e-03,7.529678900708219533e-03,7.833003711251344120e-03,8.574559338777650724e-03
2.525547061106108229e-02,2.156655245160625858e-02,2.386044690031477802e-02,2.494698215154241006e-02,2.403609955392226050e-02,2.190366942196597319e-02,2.254369915701850274e-02,2.485435932078306626e-02,2.023384307258764211e-02,2.314527266166957475e-02,2.467518128211684467e-02,2.663012011571214699e-01,2.425248713965923175e-02,2.368057468523679723e-02,2.337176623374866494e-02,2.190647004893410757e-02,2.099881671254123436e-02,2.740262121884460070e-02,2.560489657381631937e-02,2.613506199406702146e-01,2.669529793304979692e-02,2.141367177178936723e-02
1.080034787677342095e-01,9.838021472517501434e-03,9.302437942475608179e-03,9.394017263795750167e-03,2.133729661863169313e-01,2.014506559672429309e-01,9.142866466262470834e-03,2.029051732879704750e-01,9.107939762840454659e-03,9.110387917424958223e-03,9.866552349996969562e-03,1.042015477199682676e-02,1.068125449880335393e-02,1.028659610089962227e-02,7.756671863706786352e-03,1.181952353189617139e-02,1.077141983642250674e-02,1.012279437105234429e-02,1.301748691647622302e-02,9.287679485685996703e-03,1.052518191189242697e-01,9.090102119557118623e-03
1.146251171766772547e-02,1.104700193549642585e-02,1.082542087665154702e-02,1.098204652582082837e-02,9.838763091288232551e-03,1.089244543401242035e-02,9.327767109783936111e-03,8.467503376053514205e-03,9.875333609360355605e-03,1.116018990886753423e-02,1.204070885737868329e-01,3.308565821352391634e-01,1.216984549683058497e-01,9.197359860656799738e-03,1.142149366384698043e-02,1.122805540032629189e-02,2.367841434820718294e-01,1.058208608588599893e-02,1.104347336652216488e-02,1.199692378313175004e-02,9.898868026336283751e-03,1.100648706888772421e-02
4.330327332258588485e-02,5.186848287762847037e-02,5.150232491020303310e-02,4.750450880529318021e-02,4.635857004970277834e-02,4.713181958317285564e-02,4.486547691382035408e-02,5.096422155496421053e-02,4.502313391776832652e-02,4.656426111800118783e-02,4.761717750922724035e-02,4.262515072375077513e-02,4.431104313819968915e-02,3.653527138175726580e-02,4.180958085674281455e-02,4.254389848041442018e-02,4.258306652701775857e-02,4.849203049791382669e-02,3.751133140290441315e-02,4.984772982962358545e-02,4.829195897207345933e-02,4.274568762723419957e-02
8.343622887913181019e-02,3.797717071743105244e-01,8.437081612008159870e-02,8.629130862607714558e-02,8.457047709331638741e-02,8.434198545735757668e-02,7.181282493167924670e-03,7.227747674616387570e-03,7.118124298823636821e-03,6.891438590363691691e-03,7.293135891483525958e-03,8.319689461649962259e-02,6.642431192447831832e-03,7.513856945125266425e-03,7.632250441848832841e-03,8.284402279763134272e-03,7.849404261763196985e-03,7.388684895453315193e-03,7.216049192349941951e-03,7.810214504268107524e-03,8.878805665132620886e-03,9.092753706618212153e-03
1.577181836340932064e-01,1.378664760436709366e-02,1.576205981540831219e-02,1.222940514308367040e-02,1.428119425257684365e-02,1.410658417149012085e-02,1.291390676814663761e-02,1.323494965940726076e-02,1.425215635556755303e-02,1.439627007405598277e-02,1.546838749255851908e-01,1.514968724643049880e-01,1.453137397259136702e-02,1.225726886196186645e-02,2.912787552236487110e-01,1.063687306570566121e-02,1.422610376164933250e-02,1.250147453009024627e-02,1.587269813303573626e-02,1.220320245346610995e-02,1.296855320156593480e-02,1.466159192819777024e-02
7.149252096980887768e-03,5.730231402689281786e-03,1.408240375316035242e-01,5.798923627937569228e-03,2.012940556462982089e-01,2.035822495121357434e-01,6.851232872118311230e-03,6.822381957988373283e-03,7.816320742002603322e-03,7.317746666582731693e-03,6.689045677167292960e-03,6.193825379844048601e-03,6.516983295933805737e-03,6.700602486009390665e-03,6.222653944006464877e-03,7.069193972860793318e-03,1.371240709529703006e-01,1.394869832080675442e-01,5.823900978996626732e-03,7.194095704425751414e-02,6.588567040335648918e-03,6.456783963212924145e-03
1.558438633034826132e-02,1.787134793325431334e-02,1.911453359526294263e-02,2.013950334077204557e-02,2.143752278955391999e-01,2.213543334833517062e-01,1.565755671999891768e-02,1.782139448086749595e-02,2.146843932651721493e-02,1.718479220611859870e-02,1.844337825017944646e-02,1.822697633662494904e-02,1.913715197236131801e-02,2.012260526772228011e-02,1.777599926741635014e-02,2.064341708142818435e-02,1.964481249708214736e-02,1.813287462857795379e-02,2.115195809407785787e-01,1.810788695856622998e-02,1.873889531610704179e-02,1.893490617112454297e-02
8.330116471546779311e-03,7.484020620446145064e-03,8.379297116808860288e-03,8.239577469179732924e-03,7.546517898402469587e-03,9.391818407308178199e-03,9.173861732011480419e-02,3.385780115710063098e-01,1.650543148333119825e-01,9.189509747296394082e-02,8.988671724527085016e-02,9.225407213738852363e-02,8.658133695511811487e-03,7.975935821643949028e-03,7.676310189956131978e-03,7.028526334437261089e-03,7.755333256808379788e-03,8.828468658544637998e-03,8.918178238604286198e-03,9.114295883591781028e-03,6.766433193284210335e-03,8.500206163868571224e-03
1.021881208045493095e-01,8.818014678141821230e-03,9.177024523354957233e-03,9.867337242646073703e-02,9.974744796532562796e-02,9.617259118001918183e-02,1.042829311077777578e-02,7.999124532161464018e-03,9.311757017863256380e-03,1.003135683004114653e-01,8.171471301849041885e-03,1.016849936527197858e-02,3.628179626135285551e-01,9.882540510497599476e-03,7.436875201856936457e-03,8.682038689831151831e-03,8.310535296139313563e-03,8.558244974173437672e-03,8.285834911196028954e-03,6.269441307533474110e-03,1.027310383715685296e-02,8.314137451900183162e-03
4.395589126321054058e-02,5.124685712961050271e-02,4.741757296279165701e-02,4.537161349392300480e-02,3.973543706719154245e-02,4.562549942382270601e-02,3.815570004056995090e-02,4.685043246867891947e-02,4.677419161333604136e-02,4.621889691956410778e-02,4.356957056784886706e-02,4.523326521702415726e-02,4.809609313272946579e-02,5.263856119566982100e-02,4.371655087732632949e-02,4.129837300396956012e-02,4.610674046034281964e-02,4.120349459805233011e-02,5.046174720048823836e-02,4.483533498741943540e-02,4.345208288786094747e-02,4.803609348856885397e-02
4.297109153327566267e-02,4.265962671071716304e-03,4.437621182460879665e-02,4.352382670803607578e-02,4.023203081934214990e-03,3.618421660935752012e-03,3.910040675542042488e-03,4.215170883706451099e-02,8.320067215312659803e-02,4.307773732413271162e-02,4.376743901873478976e-02,2.030189834683776562e-01,4.298543846676370662e-03,4.591700282474432682e-02,3.984179540209750216e-03,4.259897510162433121e-02,3.908479471220716386e-03,4.208070848587200027e-03,4.910351117060981867e-03,3.495124322643229035e-03,1.225353645362469018e-01,2.022386094341455387e-01
1.027641867557945073e-02,7.861810791300173282e-03,7.464352611609994040e-03,8.178657510555638332e-03,8.954021108932131920e-03,9.219705645848494391e-03,1.704976757596970705e-01,7.634634096731929276e-03,2.551169262575613272e-01,9.132157577743600652e-02,8.269635348059375599e-03,6.839371090850815925e-03,8.084714295949157331e-03,8.437108653347355838e-03,7.701993418715700861e-03,8.403293253807729221e-03,7.382804952682672089e-03,2.521279705761350076e-01,8.415973068987350758e-03,9.195084815241211240e-02,7.197201755178229271e-03,8.663307198622750491e-03
1.415829558355104212e-02,1.879865748772700795e-02,3.344496244593350154e-01,1.676548133058376050e-02,1.751514535327803809e-02,1.943001196074627471e-02,1.699798021806026363e-02,1.817986656555884428e-01,1.438170362436418277e-02,1.270907791404598045e-02,1.690246423459143901e-02,1.542954703822382347e-02,1.806679193983720677e-02,1.732005985660019579e-02,1.765495884385350767e-01,1.717398102263274426e-02,1.425157741002115730e-02,1.679507338554518323e-02,1.675506441603027280e-02,1.595279440635128179e-02,1.193049801841830279e-02,1.586791624593349853e-02
3.386217566956463421e-02,3.067355253198185416e-03,6.937326699352738824e-02,6.710923465100987473e-02,6.671754029487204918e-02,6.528150903526835913e-02,3.577450676164870697e-02,3.488515482916017263e-03,1.006299176849106691e-01,3.527481563266109121e-02,3.600424276818450786e-02,6.706881722084448438e-02,2.816197744342845057e-03,3.867534498024730594e-01,3.596494100805193612e-03,3.020044836734748703e-03,3.911092551030648755e-03,2.960740987971695673e-03,3.247099147392706366e-03,3.264061831665951777e-03,3.209214208181202475e-03,3.569707340796037312e-03
