init_data
TN,[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]
Ct
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
11,9,4,18,9,19,7,17,2,9,3,11,19,11,13,16,17,14,10,11,14,11,0,18,14,12,0,15,17,2,16,13,8,8,17,14,2,14,2,11,14,19,17,3,4,4,18,7,16,18,5,17,6,6,0,18,9,9,7,16,8,0,18,6,18,7,16,6,12,7,
It
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
18,17,10,3,7,3,14,1,6,16,14,14,0,3,16,5,14,12,0,7,11,15,14,6,8,15,10,5,5,8,7,10,1,0,8,11,17,9,1,6,15,1,4,10,9,1,17,5,9,2,15,11,18,3,16,4,17,17,14,7,9,10,18,9,1,10,19,4,3,15,
Position distribution
Mu0,-8.0,3.0,
Mu1,0.0,-8.0,
Mu2,-9.0,6.0,
Mu3,2.0,-2.0,
Mu4,7.0,7.0,
Mu5,0.0,9.0,
Mu6,1.0,-9.0,
Mu7,0.0,0.0,
Mu8,0.0,8.0,
Mu9,0.0,0.0,
Mu10,0.0,-6.0,
Mu11,-5.0,0.0,
Mu12,6.0,7.0,
Mu13,-6.0,-1.0,
Mu14,0.0,0.0,
Mu15,9.0,-8.0,
Mu16,-2.0,-7.0,
Mu17,0.0,-2.0,
Mu18,0.0,7.0,
Mu19,2.0,-6.0,
Sig0
1.0,0.0,
0.0,1.0,
Sig1
1.0,0.0,
0.0,1.0,
Sig2
1.0,0.0,
0.0,1.0,
Sig3
1.0,0.0,
0.0,1.0,
Sig4
1.0,0.0,
0.0,1.0,
Sig5
1.0,0.0,
0.0,1.0,
Sig6
1.0,0.0,
0.0,1.0,
Sig7
1.0,0.0,
0.0,1.0,
Sig8
1.0,0.0,
0.0,1.0,
Sig9
1.0,0.0,
0.0,1.0,
Sig10
1.0,0.0,
0.0,1.0,
Sig11
1.0,0.0,
0.0,1.0,
Sig12
1.0,0.0,
0.0,1.0,
Sig13
1.0,0.0,
0.0,1.0,
Sig14
1.0,0.0,
0.0,1.0,
Sig15
1.0,0.0,
0.0,1.0,
Sig16
1.0,0.0,
0.0,1.0,
Sig17
1.0,0.0,
0.0,1.0,
Sig18
1.0,0.0,
0.0,1.0,
Sig19
1.0,0.0,
0.0,1.0,
,init
W0,0.045454545454545456,
W1,0.045454545454545456,
W2,0.045454545454545456,
W3,0.045454545454545456,
W4,0.045454545454545456,
W5,0.045454545454545456,
W6,0.045454545454545456,
W7,0.045454545454545456,
W8,0.045454545454545456,
W9,0.045454545454545456,
W10,0.045454545454545456,
W11,0.045454545454545456,
W12,0.045454545454545456,
W13,0.045454545454545456,
W14,0.045454545454545456,
W15,0.045454545454545456,
W16,0.045454545454545456,
W17,0.045454545454545456,
W18,0.045454545454545456,
W19,0.045454545454545456,
