-0.11,-2.93
0.02,-2.32
0.08,-1.97
0.04,-1.69
0.73,-1.48
1.18,-2.04
0.55,-2.1
0.82,-2.72
0.18,-3.16
-0.07,-3.13
-2.64,-3.86
-2.59,-3.19
-2.48,-2.63
-2.46,-2.3
-2.25,-2.34
-1.93,-2.36
-1.72,-2.32
-2.02,-2.08
-1.44,-2.46
-1.29,-2.59
-6.13,-0.37
-5.7,-0.91
-5.13,-0.85
-4.87,-0.39
-5.34,-0.21
-5.15,-0.67
-4.8,-1.55
-4.85,-1.9
-4.69,-2.4
-4.66,-2.7
0.58,3.16
0.13,3.1
-0.2,3.05
-0.31,3.22
-0.4,3.31
-0.06,3.35
0.22,3.32
0.35,3.4
0.3,3.66
-0.01,3.77
1.22,2.37
1.08,2.18
1.17,1.98
1.03,1.77
0.62,1.73
0.47,1.75
0.59,1.56
0.99,1.71
0.78,1.31
0.76,1.53
5.27,0.74
5.39,0.4
5.53,0.03
5.66,-0.11
5.95,-0.08
6.19,0
6.17,0.4
5.84,0.53
5.66,0.12
5.82,0.33
