2.695517504235469750e-02,2.640284944322075517e-03,5.115627955878116612e-02,4.921003947194489692e-02,5.049577094367947022e-02,5.083424684047545966e-02,2.630238055997850127e-02,2.224094351132316610e-03,7.657784641610396181e-02,2.720440439372884961e-02,5.100058485441726769e-02,1.469038770792272797e-01,3.171831522036891102e-03,3.422234064173203527e-01,5.162983470816983472e-02,2.712786321053381813e-02,2.226834295908815264e-03,2.759170418324515244e-03,2.540629822428402268e-03,2.138053748246514230e-03,2.341577168855889842e-03,2.335814232029490966e-03
5.048193033485037090e-02,4.252860106917160689e-03,5.077896401251182079e-02,5.376329275817982867e-02,5.282088690416022331e-02,5.200408480262711658e-02,5.345201991324213114e-02,3.794284722370223628e-01,1.018576130274278096e-01,5.066803331312712266e-02,5.097089960248499252e-02,5.253052198247443877e-02,4.859746154686268860e-03,5.623756377877046214e-03,4.570401013343689846e-03,4.244239338833536226e-03,4.584316727296656666e-03,4.477360938438321517e-03,4.660983819051772205e-03,4.265670594375510667e-03,5.129508153603315468e-03,4.574437887468305215e-03
6.649190463533280471e-03,6.479182430497462328e-03,6.510627310038392263e-03,6.965892563941348051e-03,8.766275240064815705e-03,6.526065066461027818e-03,7.087536208778067934e-03,6.826802420284756520e-03,6.771258008055514206e-03,7.100093401205559429e-02,1.364056459714591274e-01,2.729034936458887839e-01,5.875638744280628316e-03,6.171246926231386751e-03,6.961822288011399774e-03,7.296665289914916475e-02,6.162101732215363552e-03,5.233587837124047647e-03,2.021190005924942135e-01,1.387953563669697687e-01,6.540658028249291336e-03,6.281031244216420811e-03
1.969880005717374039e-02,1.982044565957753399e-02,1.933667473934884071e-02,1.892746066786572465e-02,1.861246067331788837e-02,1.925843486197108961e-02,2.084995016102726417e-01,2.083698316109359322e-02,2.183111946927773217e-01,2.271356128093099738e-02,1.943041786616277189e-02,1.879614352703171468e-02,1.876700888221084426e-02,1.790776580018754727e-02,1.880712012942998765e-02,2.061019230279629091e-02,2.089306374612346501e-02,1.636874205673538238e-02,1.737908350471842334e-02,2.090336126623330570e-01,1.726307800461600664e-02,1.872825411332528639e-02
7.356405006713730155e-03,7.164598752885740184e-03,7.611529243825136681e-02,7.292963302283460812e-03,7.164446515351799438e-02,8.312649404587364732e-02,7.510268425139486614e-02,6.797637054061098083e-03,1.498921501490235730e-01,7.875448412183280733e-02,6.869044822559818367e-03,7.336303536968200555e-03,7.002537772820171223e-03,8.055521926128081725e-03,7.481540989113415370e-03,7.457778416361228457e-03,6.152771865929625335e-03,3.579317082559965169e-01,7.205194125114704889e-03,6.608702585856579548e-03,7.309689619220759160e-03,7.342031808093043600e-03
1.565471322972648294e-01,1.357712700834261439e-02,1.677448883030832269e-02,1.524935775234602039e-02,1.512966389500720044e-01,1.577094539311200139e-01,1.412355720753586709e-02,1.448828970939722988e-02,1.222641615163789532e-02,1.346036289116905003e-02,1.495495433719400136e-02,1.264152727935095172e-02,2.812452412744912422e-01,1.367672097750679411e-02,1.355219474678836383e-02,1.349454403286776995e-02,1.447442780618068449e-02,1.232438477641067780e-02,1.636405265303243067e-02,1.463196729288092357e-02,1.240450293275995389e-02,1.478265716134218900e-02
1.271028128751345090e-02,1.315863677916134962e-02,1.344067307889665677e-02,1.341415312066171206e-01,1.165030551398016541e-02,1.298571563589745112e-02,1.313642669578744121e-02,1.229970435519314557e-02,1.275816258456319817e-02,1.329379517879270001e-01,1.388703325648361735e-02,1.298263664711739873e-01,3.777119360659986214e-01,1.330958307516759767e-02,1.001000112316302419e-02,1.147792328319563980e-02,9.104382178395761110e-03,1.381816626739829773e-02,1.078036221627706563e-02,1.316588641197015061e-02,1.567490930727761730e-02,1.201406141796104374e-02
1.533807655734904622e-02,1.190496533103805286e-02,1.504529384650216302e-02,1.406154690432301867e-02,1.517887586470139938e-01,1.573107690900966416e-01,1.632510848340614634e-02,1.183944287352559251e-02,1.482236961641502093e-01,1.481552689377680157e-02,1.369748036579166751e-02,1.328881453890026418e-02,1.444485635037066895e-02,1.351173405706801792e-02,1.464593930397532773e-02,1.391240084172958892e-02,1.408453578692631450e-02,1.243329816413438031e-02,1.350481328186510337e-02,1.545096006001635096e-02,2.931759162852415890e-01,1.119606617279880582e-02
1.854695568745124215e-02,2.058929913837074729e-02,1.604843698639156491e-02,2.079215623383144293e-02,2.217689588393181588e-01,2.060835030742803053e-01,1.989985342634631796e-02,2.120521738869085224e-02,2.011567448260788080e-02,2.297653052036568999e-02,1.806422153056097893e-02,1.603889562342410494e-02,1.750907972208205418e-02,1.767619266188373908e-02,1.882494294844807431e-02,1.970382237400535724e-02,1.637904846406812789e-02,2.098316791368718542e-02,1.619668433729028537e-02,2.144592393122640717e-01,1.819431100021611999e-02,1.794380833441555287e-02
8.039131712530168949e-02,8.032706962297313583e-03,7.178499438002069154e-03,8.493690814150524349e-02,8.498053374572980823e-02,8.229657478355550948e-02,8.283227424990647486e-03,8.329201724380133620e-02,7.327387621948436638e-03,7.092644432621544003e-03,7.652506190432000789e-03,1.621142407252200157e-01,7.880167370909933397e-03,8.551705147039195820e-02,9.179282593034509066e-03,8.613356945670067391e-03,8.358270240507783069e-03,7.250389788980527925e-03,7.989641995861967994e-02,7.482428130426013041e-03,1.541492011459820732e-01,8.094868520071688694e-03
