8.223449245735404978e-03,9.124793838447883138e-03,9.815716299244110765e-03,1.038972909176844039e-02,9.475465023717445298e-03,9.278713521165229960e-03,8.927220018448034367e-03,1.133258509803781663e-02,1.051250690426012470e-02,8.179470604332541792e-03,1.050438942125524744e-01,3.080544770815198952e-01,8.975098776624182428e-03,1.038205252986725002e-01,2.110689113831960562e-01,1.082052499193638384e-01,1.025800302997692710e-02,9.924238346897375565e-03,9.351388778983780667e-03,1.166930484055045229e-02,8.918023597188873622e-03,9.451235089316703877e-03
1.564265012725080950e-01,1.246950477956851495e-02,1.372968772561682094e-02,1.376866749593722537e-02,1.566422862348578748e-01,1.473690822914897058e-01,1.419749568372118131e-02,1.354679085523705952e-02,1.311386869497047948e-02,1.510517576318864789e-02,1.310442981368793378e-02,1.365793750755666010e-02,2.925242738695566502e-01,1.375402881260879423e-02,1.205485364564481618e-02,1.379018351489459844e-02,1.431742333842800190e-02,1.460917307331584779e-02,1.490204623968892014e-02,1.243763911269117096e-02,1.334521712544689542e-02,1.513373314938373619e-02
3.742722541941019814e-03,4.313752768772308524e-03,4.261945792538481513e-03,5.206326364765014036e-03,5.416524487489338818e-02,5.047530356224902426e-02,4.928558357033661907e-02,5.228089087418316509e-03,5.306036618716842429e-02,5.249982717078086059e-02,9.894266953040635471e-02,1.993145912364020778e-01,4.138932133109340071e-03,4.660319288198227876e-03,4.795461158639313486e-03,5.251293179186118654e-02,4.472381184851539557e-03,4.574619194222353732e-03,1.441653616930373694e-01,1.916427541638248966e-01,4.598525576629678042e-03,3.942291127954820895e-03
8.593468739556785543e-03,7.752436250156574844e-03,8.813655052930843836e-03,7.849265095721176880e-03,8.817906943460650238e-02,9.125094912683261172e-02,8.431820123927884908e-03,1.779068678800031222e-01,7.656338446501372713e-03,6.664400560940920461e-03,8.703999735808302940e-02,2.542974934292407951e-01,7.499575040024328981e-03,9.586813046095407631e-02,9.790209021475376402e-03,8.462082212110182827e-03,8.609048399266152479e-03,7.823478666017664659e-03,8.489448126494265889e-02,7.074988296657017464e-03,7.288392927518269962e-03,8.253852212531748167e-03
5.446367653504547574e-02,5.398394129352450561e-03,1.072670787007918847e-01,6.525360788817526937e-03,6.265332863450171798e-03,4.934042908477600034e-03,5.825582368279071804e-02,4.551109059003954731e-03,1.592764300053691184e-01,4.343144499774679278e-03,5.921514351909991369e-02,1.112315072926953613e-01,5.604189099879119604e-03,3.698950850439384208e-01,5.695590598166779504e-03,4.973058808232476424e-03,5.454890769896427426e-03,5.118622197145678010e-03,5.866036410818103314e-03,5.583221753445770374e-03,5.125950826716215228e-03,4.956310507092686647e-03
1.254382033744169157e-02,1.310126228173389210e-02,1.579441159771568029e-02,1.260071468104321732e-02,1.556739549938697953e-01,1.546751739495736966e-01,1.385394587360586419e-02,1.518646438869846772e-02,1.541832085550219091e-02,1.525163608700630946e-01,1.453342885034508009e-02,1.194720496465651038e-02,1.212755613363597322e-02,1.090400785297656466e-02,1.356121659954813256e-02,1.304392634929099973e-02,1.313256885882280525e-02,2.908819153067477292e-01,1.453664475483716634e-02,1.291306485833641077e-02,1.541803137864544530e-02,1.563600426290957454e-02
1.116925745856492055e-02,1.558683121903103701e-02,1.275918206760423210e-02,1.264678313660265105e-02,1.720859493475548202e-02,1.256379444897596717e-02,1.534043172801122235e-01,2.864951780002600867e-01,2.954716006807733830e-01,1.393432077941245649e-02,1.437454193722312312e-02,1.230216206841170702e-02,1.447581633907257977e-02,1.347855522307491935e-02,1.442225130861623031e-02,1.513362719006926954e-02,1.624113760163417228e-02,1.177543183677116564e-02,1.300115154294618006e-02,1.471255925671508327e-02,1.434143982158870602e-02,1.450146586778427484e-02
8.279052583796126311e-03,8.172722445438828504e-03,9.178062047296189907e-02,8.267127037958673513e-03,9.096932121099531726e-03,8.517406597905724866e-03,1.715255951743264728e-01,7.840830447765954545e-03,2.563931186841642562e-01,8.224236181220940384e-03,7.939179015712895596e-03,7.608186739514318994e-03,7.671433263429527395e-03,7.446336645352413450e-03,2.522953751954628010e-01,7.719557042085504507e-03,8.633165006356485760e-02,1.084013284245663108e-02,8.619040115155515019e-03,8.263722853846517183e-03,7.463137403292682999e-03,9.704607073488209085e-03
1.129006973988375823e-02,1.008746765215233314e-02,9.968945449746564533e-03,9.140438071126107469e-03,2.071430053078154310e-01,1.983126688762439083e-01,8.376919816062589064e-03,1.109820028023280197e-01,1.032401139056225159e-01,1.080088195134415972e-02,9.641230563417247518e-03,1.124849624355381446e-02,9.673360187720832573e-03,9.659499940630568438e-03,8.932729821022621780e-03,9.341898562878640788e-03,9.757457465437950964e-03,9.984626277017539034e-03,1.045339772523433061e-02,1.009643618616630489e-02,2.122120085370775011e-01,9.656344917516919077e-03
1.526659117255072806e-01,1.317424881151253377e-02,1.264207136454688872e-02,1.382747832127676976e-02,1.415333813968712093e-02,1.444286664153533739e-02,1.238565332372042367e-02,1.627407415816757227e-02,1.415080201625837364e-02,1.627730376861687145e-02,1.433594929208499291e-01,1.572913380776142511e-01,1.323174482928627868e-02,1.379789449311407019e-02,2.962176124222062890e-01,1.423303312478555079e-02,1.349168705763112257e-02,1.336467403624636528e-02,1.371534246889365150e-02,1.230302365641094964e-02,1.423381629735905735e-02,1.476659234477376188e-02
