1.457506568769414645e+00,1.602628951532326873e+00
2.883264659118143669e+01,-6.255453699282001168e+01
-2.575745960578538885e+00,-6.234507709253251484e+00
-1.156952251342136861e+00,-2.492513061254491014e+00
6.252165188759312286e+01,-1.004496552454717175e+02
1.699852081399945121e+02,-1.038967403915455350e+02
4.469783409728896650e+00,2.067936610388088958e+00
4.673653424247590671e+00,-2.681621180811560645e+00
-5.121394099767860197e+00,-6.112163856048309363e+00
-6.139676501849219648e+00,-3.323363401733950173e+00
-1.132786506480248505e+02,7.577202726866082116e+01
1.144367931211249640e+02,9.536625018901845863e+01
3.674335782913360759e+01,1.254098425381934057e+01
7.424903601538943576e+00,1.876068454674152841e+00
-1.651602386569966496e+00,9.056007813961896025e-01
6.306475253656891766e+01,-1.354608962319010743e+02
1.941528442941846677e+00,-3.510628084111842018e-01
-5.218427415082229182e+00,3.013011957328838863e-01
2.817300143532775358e+00,-2.895379174248244869e+00
-7.366074318023287049e+01,3.265021957895692140e+01
