init_data
TN,[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]
Ct
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
9,0,15,4,10,19,17,15,17,18,1,18,7,12,4,8,8,4,9,12,18,5,2,12,12,16,18,10,3,9,8,18,17,16,12,15,3,14,6,6,8,5,19,5,5,0,5,1,10,12,6,8,7,2,8,11,18,10,8,0,8,13,16,11,5,13,10,1,2,7,
It
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
9,5,3,8,0,7,17,18,4,12,2,13,7,15,13,4,2,12,7,8,3,1,1,13,7,16,2,2,17,11,13,15,17,5,4,12,17,1,10,18,18,5,5,3,11,9,10,13,6,8,18,19,7,2,14,10,8,6,9,8,3,11,7,16,15,0,11,15,11,6,
Position distribution
Mu0,-1.0,7.0,
Mu1,4.0,-2.0,
Mu2,6.0,-7.0,
Mu3,5.0,1.0,
Mu4,-4.0,3.0,
Mu5,0.0,3.0,
Mu6,1.0,4.0,
Mu7,2.0,1.0,
Mu8,6.0,-9.0,
Mu9,6.0,0.0,
Mu10,6.0,-7.0,
Mu11,-8.0,6.0,
Mu12,8.0,-8.0,
Mu13,4.0,4.0,
Mu14,1.0,3.0,
Mu15,6.0,-9.0,
Mu16,4.0,3.0,
Mu17,-5.0,-8.0,
Mu18,1.0,-2.0,
Mu19,5.0,7.0,
Sig0
1.0,0.0,
0.0,1.0,
Sig1
1.0,0.0,
0.0,1.0,
Sig2
1.0,0.0,
0.0,1.0,
Sig3
1.0,0.0,
0.0,1.0,
Sig4
1.0,0.0,
0.0,1.0,
Sig5
1.0,0.0,
0.0,1.0,
Sig6
1.0,0.0,
0.0,1.0,
Sig7
1.0,0.0,
0.0,1.0,
Sig8
1.0,0.0,
0.0,1.0,
Sig9
1.0,0.0,
0.0,1.0,
Sig10
1.0,0.0,
0.0,1.0,
Sig11
1.0,0.0,
0.0,1.0,
Sig12
1.0,0.0,
0.0,1.0,
Sig13
1.0,0.0,
0.0,1.0,
Sig14
1.0,0.0,
0.0,1.0,
Sig15
1.0,0.0,
0.0,1.0,
Sig16
1.0,0.0,
0.0,1.0,
Sig17
1.0,0.0,
0.0,1.0,
Sig18
1.0,0.0,
0.0,1.0,
Sig19
1.0,0.0,
0.0,1.0,
,init
W0,0.045454545454545456,
W1,0.045454545454545456,
W2,0.045454545454545456,
W3,0.045454545454545456,
W4,0.045454545454545456,
W5,0.045454545454545456,
W6,0.045454545454545456,
W7,0.045454545454545456,
W8,0.045454545454545456,
W9,0.045454545454545456,
W10,0.045454545454545456,
W11,0.045454545454545456,
W12,0.045454545454545456,
W13,0.045454545454545456,
W14,0.045454545454545456,
W15,0.045454545454545456,
W16,0.045454545454545456,
W17,0.045454545454545456,
W18,0.045454545454545456,
W19,0.045454545454545456,
