-1.66,1.3
-1.44,1.3
-0.96,1.28
-0.9,0.95
-0.64,0.84
-0.24,1.15
0.24,1.24
0.35,0.81
0.9,0.9
0.86,1.33
5.18,2.82
5.21,3.24
5.16,3.74
5.37,4.05
5.27,4.61
5.25,4.82
4.99,4.84
4.79,5
4.36,4.97
4.05,4.73
-1.11,3.08
-1.07,3.41
-1.12,3.88
-1.11,4.13
-1.05,4.47
-0.55,4.45
-0.21,4.68
0,4.21
0.58,4.2
0.51,3.73
-4.18,-5.12
-4.13,-4.69
-4.22,-4.26
-4.31,-4
-4.48,-3.94
-4.54,-4.51
-4.58,-4.77
-4.58,-5.07
-4.8,-5.19
-5.04,-5.22
-3.83,-1.32
-3.89,-0.93
-3.93,-0.59
-4.18,-0.57
-4.53,-0.55
-4.3,-0.73
-4.22,-1.04
-4.2,-1.2
-4.27,-1.36
-4.56,-1.21
4.54,-1.16
4.94,-0.98
5.27,-1.08
5.53,-1.1
5.67,-0.62
4.84,-0.62
5.19,-0.61
4.52,-0.65
4.35,-0.38
4.76,-0.35
